stop_id;Frequency
310631;20
310632;20
310633;20
310634;20
310635;20
310636;20
310637;20
310638;20
310639;20
310640;36
310641;141
310642;145
310643;141
310644;145
310645;141
310646;145
310647;141
310648;145
310649;141
310650;145
310651;141
310652;140
310653;142
310654;140
310655;142
310656;142
310657;140
310658;142
310659;197
310660;342
310661;718
310665;299
310667;801
310669;280
310670;250
310671;252
310672;396
310673;400
310674;250
310675;252
310676;439
310677;442
310678;250
310679;252
310680;227
310681;222
310682;182
310683;177
310684;150
310685;144
310686;150
310687;144
310689;144
310690;250
310691;207
310692;211
310693;207
310694;12
310695;10
310696;13
310697;13
310698;404
310699;141
310700;145
310701;395
310702;141
310705;120
310709;280
310710;281
310711;280
310712;280
310713;281
310714;280
310715;281
310716;234
310717;240
310718;240
310719;118
310720;118
310721;120
310722;120
310723;234
310724;162
310725;157
310726;162
310727;157
310728;162
310729;157
310730;157
310731;162
310732;157
310733;157
310734;157
310735;157
310736;488
310737;189
310738;366
310739;209
310740;166
310741;162
310742;166
310743;162
310744;142
310745;166
310746;162
310747;166
310748;162
310749;146
310750;142
310751;142
310752;142
310753;166
310754;166
310755;162
310756;166
310757;162
310759;385
310761;238
310762;342
310763;238
310764;342
310765;238
310766;238
310767;342
310768;522
310769;522
310770;522
310771;63
310772;63
310773;88
310774;86
310775;273
310777;98
310778;98
310779;126
310780;254
310781;259
310782;104
310783;99
310785;99
310786;101
310787;97
310788;89
310789;97
310790;101
310791;97
310792;101
310793;97
310794;89
310795;85
310796;106
310797;111
310798;106
310799;111
310800;265
310801;265
310802;268
310803;265
310804;533
310805;328
310807;331
310808;328
310809;265
310810;63
310811;63
310812;64
310813;60
310814;141
310815;141
310816;162
310817;28
310818;28
310819;122
310820;122
310821;215
310822;150
310823;103
310824;98
310825;647
310826;141
310827;228
310828;232
310829;13
310833;98
310834;98
310835;111
310836;106
310837;106
310838;111
310839;316
310840;116
310841;116
310842;116
310843;116
310844;116
310850;92
310851;374
310853;92
310854;239
310855;357
310856;520
310857;523
310858;239
310859;243
310860;363
310861;523
310862;520
310863;280
310865;283
310866;280
310867;280
310868;281
310869;281
310876;428
310877;415
310879;116
310880;120
310881;587
310882;587
310883;587
310886;281
310887;280
310888;116
310889;116
310890;120
310891;280
310892;281
310893;234
310894;240
310895;234
310896;240
310899;224
310900;221
310901;221
310902;224
310903;224
310904;221
310906;224
310907;221
310908;35
310909;259
310910;256
310911;256
310912;256
310914;150
310915;144
310916;150
310917;144
310918;250
310919;150
310920;144
310921;150
310922;144
310923;250
310924;239
310925;239
310926;144
310927;144
310928;150
310929;144
310930;144
310931;99
310932;100
310934;99
310935;100
310943;224
310944;224
310945;20
310946;20
310947;40
310948;243
310949;282
310950;275
310953;75
310954;75
310955;75
310956;75
310957;75
310958;75
310959;75
310960;75
310961;75
310962;75
310963;75
310964;164
310965;428
310966;413
310967;280
310968;280
310969;281
310970;280
310971;281
310972;428
310973;413
310974;280
310975;281
310976;280
310977;281
310978;56
310979;60
310980;56
310981;60
310982;56
310983;60
310984;56
310985;60
310986;274
310987;256
310988;274
310989;256
310990;330
310991;316
310992;330
310993;316
310994;330
310995;316
310996;694
310997;704
310998;306
310999;326
311000;398
311001;334
311002;312
311003;368
311004;274
311005;256
311006;56
311007;60
311008;56
311009;60
311010;56
311011;60
311012;330
311013;316
311014;67
311015;67
311016;67
311017;179
311018;306
311019;111
311020;182
311021;162
311022;202
311023;162
311024;162
311025;306
311026;558
311030;306
311031;326
311032;326
311033;306
311034;236
311036;296
311037;326
311038;182
311039;180
311040;182
311041;180
311042;322
311043;317
311045;140
311046;317
311049;140
311050;140
311051;322
311052;177
311053;140
311056;140
311057;274
311058;256
311059;274
311060;256
311061;274
311062;256
311064;274
311065;274
311066;274
311067;208
311068;204
311069;274
311070;274
311072;24
311073;114
311074;110
311075;56
311076;60
311077;56
311078;60
311079;228
311080;228
311081;56
311082;60
311083;114
311084;110
311085;56
311086;60
311087;228
311088;256
311089;256
311091;141
311092;145
311093;141
311094;145
311095;602
311097;306
311098;614
311099;238
311100;229
311101;133
311102;138
311103;176
311104;169
311105;238
311106;229
311107;169
311108;169
311109;138
311110;176
311111;169
311112;138
311113;176
311114;62
311115;46
311116;62
311117;63
311118;126
311120;126
311121;10
311122;100
311123;98
311124;162
311125;157
311126;162
311127;162
311128;157
311129;162
311131;157
311132;162
311133;157
311134;162
311135;122
311136;116
311137;66
311138;63
311139;63
311140;66
311141;63
311142;66
311144;105
311145;106
311146;106
311147;105
311148;106
311149;105
311150;63
311151;66
311152;63
311153;66
311154;43
311155;43
311156;211
311157;43
311158;43
311159;43
311160;43
311161;259
311162;259
311163;322
311165;322
311166;322
311167;322
311168;322
311170;13
311171;13
311172;13
311173;13
311174;204
311175;208
311176;377
311177;503
311178;215
311179;357
311180;215
311181;204
311182;208
311183;42
311184;130
311185;162
311186;166
311187;166
311188;252
311189;82
311190;80
311191;80
311192;82
311193;32
311194;32
311195;32
311196;98
311197;141
311198;141
311199;141
311200;141
311202;141
311203;149
311205;157
311206;180
311207;157
311208;157
311209;292
311210;274
311211;281
311212;274
311213;281
311214;281
311215;260
311216;257
311217;260
311218;257
311219;274
311220;281
311221;260
311222;257
311224;399
311225;280
311226;399
311227;400
311228;280
311229;281
311230;280
311231;280
311232;281
311233;118
311234;120
311235;118
311236;120
311237;81
311238;85
311239;85
311240;81
311241;166
311242;98
311243;275
311244;177
311246;337
311247;90
311248;90
311249;90
311250;90
311251;33
311252;33
311253;8
311254;36
311255;36
311256;36
311257;36
311258;36
311259;36
311260;36
311261;33
311262;33
311263;33
311264;33
311265;33
311266;33
311267;33
311268;33
311269;33
311270;33
311271;33
311272;33
311273;50
311274;50
311275;50
311276;50
311277;33
311278;33
311279;33
311283;36
311284;36
311285;36
311286;36
311287;36
311288;36
311289;33
311290;33
311291;33
311292;8
311293;8
311294;8
311295;25
311296;25
311297;36
311298;36
311299;40
311300;36
311301;36
311302;64
311303;64
311304;64
311305;64
311306;64
311307;64
311308;36
311309;36
311310;54
311311;33
311312;33
311313;58
311314;33
311315;50
311316;58
311317;25
311318;25
311319;25
311320;25
311321;25
311322;25
311323;25
311324;25
311325;25
311326;64
311327;188
311328;188
311329;94
311330;188
311331;94
311332;188
311333;145
311334;141
311335;83
311336;83
311337;83
311338;83
311339;83
311340;83
311341;83
311342;83
311343;83
311344;83
311345;83
311346;83
311347;83
311348;63
311349;63
311350;63
311351;63
311352;63
311353;63
311354;63
311355;63
311356;63
311357;63
311358;63
311359;63
311360;63
311361;49
311362;49
311363;45
311364;49
311365;49
311366;49
311367;49
311368;49
311369;49
311370;49
311371;49
311372;49
311373;49
311374;49
311375;49
311376;49
311377;49
311378;212
311379;228
311380;212
311381;228
311382;128
311383;128
311384;128
311385;128
311386;128
311388;128
311389;88
311390;88
311391;86
311392;86
311393;86
311394;88
311395;88
311396;88
311397;348
311398;348
311399;348
311400;348
311401;104
311402;86
311403;88
311404;86
311405;86
311406;88
311407;88
311408;128
311409;86
311410;86
311411;88
311412;88
311413;74
311414;74
311415;74
311416;74
311417;74
311418;74
311419;74
311420;74
311421;74
311422;74
311423;74
311424;74
311425;74
311426;74
311427;74
311428;74
311429;74
311430;74
311438;72
311439;68
311442;112
311443;112
311444;112
311456;182
311457;182
311458;182
311459;182
311460;95
311461;87
311462;95
311463;87
311464;95
311465;87
311466;95
311467;87
311468;124
311469;86
311470;88
311471;88
311472;86
311473;88
311474;88
311475;86
311476;88
311477;86
311478;174
311479;88
311480;88
311481;86
311482;86
311483;88
311484;86
311486;88
311487;86
311488;86
311489;88
311490;88
311491;115
311493;33
311494;33
311495;33
311496;33
311497;33
311498;33
311499;32
311500;33
311501;33
311502;33
311503;33
311504;87
311505;33
311506;33
311507;87
311508;33
311509;33
311511;33
311512;33
311513;33
311515;33
311516;33
311517;33
311518;33
311519;32
311520;54
311521;54
311522;54
311523;103
311524;179
311527;185
311528;97
311529;103
311530;97
311531;83
311532;83
311535;83
311537;83
311538;83
311539;83
311540;83
311541;83
311543;74
311544;74
311545;74
311546;74
311547;74
311548;74
311549;74
311550;74
311551;74
311552;306
311553;111
311554;103
311555;103
311556;103
311557;100
311558;100
311559;100
311560;95
311561;95
311562;95
311563;103
311564;103
311565;103
311566;103
311567;103
311568;103
311569;103
311570;103
311571;100
311572;100
311573;100
311574;100
311575;95
311576;95
311577;95
311578;95
311579;103
311580;103
311581;103
311582;103
311583;103
311584;103
311585;103
311586;103
311587;103
311588;100
311589;100
311591;100
311592;100
311593;103
311596;100
311597;103
311599;100
311609;101
311610;101
311611;101
311612;101
311613;115
311614;105
311616;103
311617;255
311618;258
311619;103
311620;110
311621;101
311622;101
311623;110
311624;110
311628;155
311629;256
311630;216
311632;103
311633;115
311635;40
311636;40
311637;40
311638;103
311639;103
311640;103
311641;201
311644;213
311645;213
311651;404
311659;95
311660;95
311661;95
311662;100
311663;100
311664;100
311665;97
311668;217
311672;217
311675;217
311676;97
311677;97
311678;103
311679;103
311680;97
311681;111
311682;106
311683;217
311684;217
311691;78
311692;78
311693;78
311694;78
311695;78
311696;78
311697;108
311698;98
311699;78
311700;78
311701;78
311702;78
311703;78
311704;78
311705;78
311706;78
311707;49
311708;45
311709;24
311710;125
311711;125
311712;79
311714;125
311715;125
311717;47
311718;125
311720;125
311721;125
311722;125
311723;125
311724;125
311725;125
311726;125
311727;125
311728;125
311729;125
311730;79
311731;125
311732;79
311733;79
311734;79
311735;125
311736;125
311737;125
311738;125
311740;95
311741;87
311742;87
311743;95
311744;95
311745;87
311749;95
311750;95
311751;87
311752;87
311760;95
311761;95
311762;95
311763;87
311764;87
311765;87
311772;140
311774;140
311777;140
311779;140
311784;140
311785;140
311790;140
311795;140
311796;140
311797;140
311798;140
311801;140
311805;140
311806;140
311809;140
311810;140
311811;140
311815;140
311826;31
311827;31
311828;31
311829;31
311830;31
311831;33
311832;33
311833;64
311834;33
311835;33
311836;33
311837;33
311838;31
311839;31
311840;6
311841;6
311842;6
311843;6
311844;6
311845;25
311846;6
311847;20
311848;18
311849;6
311850;31
311851;31
311852;20
311853;20
311854;31
311855;12
311856;14
311857;31
311858;18
311859;18
311860;12
311861;31
311862;31
311863;78
311864;14
311865;12
311871;71
311872;71
311873;71
311874;71
311875;71
311876;39
311877;39
311878;37
311879;37
311880;37
311885;43
311886;43
311887;43
311888;45
311889;45
311890;45
311893;180
311894;58
311895;58
311896;48
311897;48
311898;50
311899;50
311900;107
311901;114
311902;118
311903;118
311904;118
311905;108
311906;111
311907;111
311908;111
311915;48
311916;48
311917;48
311918;50
311919;50
311920;50
311921;50
311922;4
311923;4
311924;48
311925;50
311926;48
311927;48
311928;48
311929;50
311930;50
311931;50
311932;48
311933;50
311936;32
311937;90
311939;32
311940;90
311946;58
311947;58
311948;58
311950;60
311951;42
311952;50
311953;8
311954;8
311958;22
311959;32
311961;62
311962;60
311967;165
311968;165
311970;160
311971;116
311972;116
311973;116
311974;120
311975;120
311976;120
311977;120
311978;160
311987;116
311988;116
311989;120
311990;120
311995;100
312003;92
312005;108
312006;108
312007;108
312012;108
312013;108
312014;108
312015;108
312016;5
312017;5
312018;10
312019;5
312020;173
312021;140
312022;140
312023;173
312024;32
312025;140
312026;140
312027;140
312028;32
312029;33
312031;140
312032;140
312033;144
312034;144
312035;20
312036;20
312037;20
312038;20
312039;256
312041;124
312042;112
312043;95
312044;95
312045;95
312046;95
312047;82
312048;95
312049;89
312050;95
312051;95
312052;95
312053;95
312056;82
312057;89
312058;82
312060;89
312061;82
312062;89
312063;82
312064;95
312065;95
312066;82
312067;89
312069;82
312071;89
312073;95
312074;95
312075;95
312079;100
312080;128
312081;128
312082;128
312083;128
312084;128
312085;128
312086;128
312087;128
312088;128
312089;128
312090;128
312091;128
312092;128
312093;128
312094;128
312095;128
312096;128
312097;128
312098;128
312099;128
312100;128
312101;128
312102;128
312103;128
312104;128
312105;128
312106;128
312107;128
312108;128
312109;128
312110;128
312111;128
312113;128
312114;128
312115;128
312116;128
312117;128
312118;128
312119;128
312120;128
312121;128
312122;128
312123;63
312124;63
312125;63
312126;63
312129;63
312130;63
312131;63
312132;63
312133;63
312134;97
312136;179
312137;98
312138;98
312140;111
312141;106
312142;106
312143;111
312144;106
312145;106
312149;106
312155;88
312156;88
312157;86
312158;86
312159;88
312160;88
312161;88
312162;88
312163;86
312164;86
312165;86
312166;86
312167;86
312168;86
312169;88
312170;86
312171;184
312172;170
312173;170
312177;98
312178;98
312179;98
312188;182
312202;12
312203;12
312204;12
312205;12
312214;84
312215;84
312216;88
312217;88
312218;84
312219;88
312220;88
312221;120
312222;112
312224;112
312225;120
312226;112
312231;220
312233;204
312238;228
312240;112
312242;120
312245;103
312246;103
312247;103
312248;103
312249;103
312250;103
312251;100
312252;100
312253;95
312254;95
312255;103
312256;103
312257;103
312258;103
312259;103
312260;257
312261;257
312263;73
312264;177
312265;182
312266;60
312267;60
312268;60
312269;60
312270;125
312271;65
312272;65
312273;304
312274;150
312275;150
312276;144
312277;144
312278;144
312279;150
312280;60
312281;60
312282;95
312283;155
312284;155
312285;60
312286;60
312288;177
312289;177
312290;177
312291;182
312292;182
312293;182
312296;103
312297;103
312298;103
312299;103
312300;103
312301;103
312302;177
312303;177
312304;177
312305;182
312306;182
312307;182
312308;177
312309;177
312310;182
312311;182
312312;88
312313;86
312314;88
312315;86
312316;86
312317;98
312318;98
312319;98
312320;196
312321;100
312322;111
312324;111
312327;106
312335;103
312339;103
312340;98
312341;98
312345;115
312346;115
312347;225
312348;105
312349;103
312350;199
312355;88
312357;84
312358;88
312359;88
312360;88
312361;84
312365;84
312366;88
312367;221
312368;221
312369;207
312370;207
312371;84
312372;88
312373;84
312376;88
312377;88
312378;88
312383;84
312384;84
312385;84
312386;88
312391;80
312392;88
312393;112
312394;124
312397;124
312398;124
312399;112
312400;112
312401;112
312402;112
312403;80
312404;80
312405;88
312406;88
312407;80
312408;88
312409;124
312410;112
312411;124
312412;124
312413;112
312414;112
312415;124
312416;88
312417;88
312418;88
312419;88
312420;80
312421;80
312422;80
312423;80
312424;80
312425;112
312428;124
312429;80
312430;80
312431;88
312432;88
312433;112
312434;112
312435;112
312436;112
312437;124
312438;124
312439;124
312440;124
312441;112
312442;124
312443;500
312444;500
312445;509
312446;229
312447;165
312448;165
312449;160
312450;160
312451;116
312452;116
312453;120
312454;120
312460;280
312461;280
312462;283
312463;283
312464;283
312465;81
312466;85
312467;85
312468;81
312469;177
312471;98
312473;40
312474;40
312475;103
312476;204
312477;204
312480;40
312481;40
312482;98
312483;98
312484;138
312485;138
312486;98
312488;98
312489;98
312490;98
312491;98
312492;201
312493;141
312494;141
312495;141
312496;141
312497;141
312498;141
312501;141
312503;141
312504;141
312506;141
312508;141
312509;141
312510;141
312511;282
312512;141
312513;141
312514;141
312515;141
312518;246
312519;246
312520;332
312523;98
312525;100
312526;88
312527;88
312528;80
312531;246
312532;258
312534;173
312535;173
312536;173
312537;173
312538;173
312539;173
312540;128
312541;128
312542;128
312543;128
312544;128
312545;128
312546;228
312547;228
312548;212
312549;212
312550;228
312551;228
312552;228
312553;212
312554;128
312555;128
312556;128
312557;150
312558;275
312559;283
312560;211
312561;211
312562;207
312563;141
312564;141
312565;145
312566;145
312567;102
312568;50
312569;102
312579;116
312580;120
312584;166
312585;162
312586;166
312587;162
312588;146
312589;166
312590;162
312591;162
312592;20
312593;20
312594;342
312596;342
312599;126
312601;91
312602;91
312603;91
312604;91
312605;91
312606;91
312607;91
312608;91
312609;91
312610;91
312611;91
312612;91
312613;91
312614;88
312615;88
312616;91
312617;88
312618;76
312619;78
312620;78
312621;76
312622;88
312623;88
312624;88
312625;78
312626;88
312627;95
312628;95
312629;87
312630;87
312631;76
312632;35
312633;70
312634;35
312635;35
312636;35
312637;35
312638;35
312641;35
312642;33
312643;104
312644;116
312645;116
312646;116
312647;116
312648;116
312649;116
312650;116
312651;116
312652;128
312653;128
312654;128
312655;128
312656;128
312657;128
312658;116
312659;116
312660;116
312661;116
312662;128
312663;128
312664;128
312665;128
312666;116
312667;116
312670;84
312672;257
312673;126
312674;123
312675;123
312676;123
312677;133
312678;133
312679;133
312680;123
312682;123
312685;217
312686;207
312689;84
312690;84
312691;84
312694;126
312695;131
312696;256
312698;256
312701;104
312702;104
312703;104
312704;104
312705;104
312706;104
312707;104
312708;88
312709;88
312710;88
312711;87
312712;87
312714;104
312715;104
312716;104
312717;104
312718;104
312719;104
312720;104
312721;104
312722;104
312723;104
312724;88
312725;88
312726;88
312727;87
312728;87
312729;87
312730;104
312731;104
312732;88
312733;87
312734;104
312735;148
312736;132
312738;148
312739;148
312740;132
312741;132
312742;148
312743;185
312745;103
312747;103
312748;179
312750;12
312751;12
312752;12
312753;12
312754;12
312755;12
312756;89
312757;89
312758;89
312759;89
312760;89
312761;85
312762;85
312763;85
312764;85
312765;85
312766;106
312767;111
312768;63
312769;63
312771;63
312772;63
312774;111
312778;63
312779;63
312780;63
312781;268
312782;268
312784;63
312785;63
312786;63
312787;63
312789;63
312790;328
312793;331
312794;63
312795;63
312796;63
312797;63
312802;63
312803;63
312804;63
312805;63
312806;63
312808;60
312809;60
312810;60
312811;60
312812;60
312813;60
312814;240
312815;240
312816;240
312817;240
312818;240
312824;141
312825;141
312826;141
312827;141
312832;141
312834;141
312836;141
312841;8
312842;32
312843;32
312844;16
312845;16
312846;36
312847;28
312848;28
312849;8
312850;16
312851;8
312852;8
312853;8
312854;150
312855;150
312857;145
312860;87
312861;87
312864;87
312865;87
312866;87
312867;87
312868;87
312870;87
312871;87
312872;87
312875;87
312876;106
312885;111
312887;111
312890;98
312891;98
312892;106
312893;111
312894;204
312895;111
312896;209
312897;204
312898;111
312899;111
312900;106
312901;98
312903;98
312904;106
312905;111
312906;116
312915;116
312916;116
312917;94
312924;94
312927;116
312928;116
312929;116
312930;116
312932;116
312935;116
312936;116
312940;116
312941;116
312942;116
312943;116
312945;94
312946;94
312948;94
312949;94
312950;94
312951;94
312952;94
312953;94
312955;602
312959;186
312970;280
312971;280
312972;283
312973;283
312974;118
312975;118
312976;120
312977;120
312978;165
312979;165
312980;160
312981;160
312982;148
312983;148
312985;132
312986;132
312987;120
312988;116
312989;116
312990;120
312991;120
312992;55
312993;57
312996;35
312997;35
312999;92
313000;90
313001;35
313002;35
313003;55
313004;57
313005;35
313006;35
313007;35
313008;35
313009;55
313010;57
313011;90
313012;92
313014;55
313015;35
313016;35
313017;35
313018;35
313019;35
313020;35
313021;57
313023;55
313024;49
313026;55
313027;57
313028;95
313029;95
313030;95
313031;95
313032;95
313033;95
313034;100
313035;100
313036;100
313037;100
313038;100
313039;65
313040;65
313041;65
313042;65
313043;215
313044;65
313045;165
313046;100
313047;165
313048;65
313050;99
313051;100
313054;100
313055;100
313056;99
313058;100
313059;100
313060;99
313061;99
313062;99
313063;99
313064;100
313065;100
313066;99
313067;100
313068;99
313069;99
313070;100
313072;100
313073;100
313074;99
313075;74
313079;6
313080;94
313081;94
313082;32
313083;32
313084;32
313085;32
313087;20
313088;74
313089;74
313090;74
313091;74
313092;74
313093;74
313094;74
313095;74
313096;94
313097;94
313098;94
313099;94
313100;94
313101;94
313102;74
313103;74
313104;74
313105;74
313107;74
313108;74
313109;74
313111;32
313112;32
313113;94
313114;94
313115;94
313116;94
313117;114
313118;114
313119;94
313120;94
313121;94
313122;94
313123;94
313124;94
313125;94
313126;94
313127;74
313128;74
313129;74
313130;74
313131;74
313132;74
313133;74
313134;94
313135;94
313136;94
313137;94
313138;224
313139;94
313140;94
313141;74
313142;74
313143;74
313144;74
313145;74
313146;74
313147;74
313148;74
313149;74
313150;74
313151;94
313152;94
313153;94
313155;94
313156;32
313157;32
313158;329
313159;318
313162;81
313163;85
313164;85
313165;85
313166;81
313177;3
313178;4
313179;4
313180;3
313181;12
313182;12
313183;12
313184;12
313185;89
313186;85
313187;85
313188;63
313189;63
313190;63
313191;63
313192;63
313193;63
313194;63
313195;63
313196;63
313197;63
313198;297
313199;308
313202;132
313203;148
313204;297
313205;297
313206;297
313207;297
313208;308
313209;308
313210;308
313211;308
313218;165
313219;165
313220;165
313221;160
313222;160
313226;148
313227;148
313228;148
313229;132
313230;132
313231;132
313234;132
313235;132
313236;148
313237;172
313238;172
313239;32
313241;274
313242;256
313244;274
313245;256
313246;20
313247;140
313248;140
313249;112
313250;112
313251;124
313252;124
313253;112
313254;18
313255;18
313256;33
313257;67
313258;18
313259;18
313260;18
313261;18
313263;288
313265;103
313266;97
313267;179
313269;97
313270;103
313271;106
313272;106
313273;111
313274;111
313275;106
313276;111
313277;100
313278;182
313279;124
313280;124
313281;112
313282;112
313283;112
313284;88
313285;80
313286;228
313287;240
313289;296
313291;298
313292;80
313293;124
313294;112
313295;80
313296;88
313297;80
313298;80
313299;88
313300;88
313301;80
313302;80
313303;88
313304;88
313305;88
313306;80
313307;80
313308;80
313309;88
313310;88
313311;88
313312;103
313313;98
313316;140
313317;140
313318;140
313319;140
313320;140
313321;140
313326;140
313328;140
313330;140
313331;140
313334;140
313335;140
313336;140
313337;140
313339;280
313341;140
313342;140
313343;140
313344;140
313346;140
313347;140
313348;140
313349;140
313350;54
313351;54
313352;20
313353;54
313354;74
313355;54
313356;482
313357;204
313358;114
313359;114
313360;98
313361;110
313362;98
313363;98
313364;258
313365;103
313367;110
313368;87
313370;358
313371;358
313372;359
313373;359
313374;98
313378;110
313380;110
313381;212
313382;212
313383;212
313384;212
313385;228
313386;228
313387;228
313388;228
313389;212
313390;33
313391;33
313392;33
313393;33
313394;33
313395;33
313396;33
313397;33
313398;33
313399;33
313400;33
313401;33
313402;33
313403;33
313404;33
313405;33
313406;33
313407;33
313408;33
313409;33
313410;33
313411;107
313412;107
313413;169
313414;114
313416;114
313417;169
313418;169
313419;169
313420;174
313421;174
313422;107
313424;107
313425;104
313426;60
313427;62
313428;60
313430;33
313432;44
313434;44
313436;44
313437;46
313438;46
313439;44
313440;44
313441;44
313443;46
313444;46
313445;46
313446;44
313447;44
313449;48
313450;62
313451;40
313452;8
313453;8
313454;62
313455;62
313456;60
313457;60
313458;62
313459;62
313460;44
313461;46
313462;60
313463;60
313464;63
313465;63
313466;63
313467;63
313468;126
313469;63
313470;63
313471;63
313472;63
313474;126
313475;126
313476;126
313477;63
313478;63
313485;98
313486;98
313487;157
313488;98
313489;100
313491;91
313492;91
313493;91
313494;91
313496;63
313497;63
313498;66
313499;37
313500;37
313501;37
313502;40
313503;40
313504;42
313505;42
313506;85
313507;83
313508;37
313509;37
313510;43
313511;43
313512;43
313513;43
313515;43
313516;49
313519;49
313520;43
313523;43
313524;43
313525;43
313526;43
313529;43
313530;43
313531;43
313538;211
313540;110
313542;250
313543;292
313544;295
313545;252
313546;204
313547;208
313548;162
313549;166
313550;162
313551;162
313553;36
313554;36
313555;32
313556;48
313557;50
313558;50
313559;32
313560;32
313561;32
313562;32
313563;32
313564;32
313565;40
313566;40
313567;40
313568;32
313569;28
313570;28
313571;28
313572;28
313573;28
313574;32
313575;28
313576;32
313577;32
313578;32
313579;74
313580;74
313581;74
313582;116
313583;116
313584;116
313585;116
313586;116
313587;116
313588;116
313589;116
313590;116
313591;116
313592;116
313593;116
313603;103
313606;124
313607;112
313608;100
313609;100
313610;124
313612;124
313613;124
313614;112
313615;112
313616;98
313617;98
313618;98
313619;100
313620;100
313621;124
313622;112
313623;124
313624;112
313625;180
313626;80
313627;124
313628;112
313629;100
313630;100
313631;98
313632;98
313633;124
313634;112
313635;88
313636;88
313637;88
313638;88
313639;90
313640;80
313641;80
313642;90
313643;100
313644;98
313645;100
313646;98
313647;88
313650;120
313651;120
313652;118
313653;118
313655;118
313656;280
313657;120
313658;281
313659;81
313660;81
313661;81
313662;81
313663;81
313664;81
313665;81
313668;98
313669;98
313670;98
313672;98
313674;98
313675;98
313676;98
313678;180
313679;278
313680;278
313705;75
313754;63
313755;63
313773;103
313774;103
313786;128
313788;128
313840;16
313874;161
313955;103
313972;100
313977;103
313978;103
313986;40
313987;110
313988;253
313990;103
313991;103
313992;105
313994;208
314075;63
314087;68
314098;238
314162;68
314179;64
314185;39
314193;68
314194;68
314230;39
314239;64
314258;68
314289;40
314301;42
314304;59
314305;59
314308;59
314384;101
314385;97
314394;26
314405;24
314406;2
314488;64
314512;206
314516;42
314525;42
314555;103
314556;98
314734;76
314795;18
314802;32
314855;88
314963;128
314967;63
314969;63
314988;88
314991;157
314992;158
315079;104
315087;44
315088;40
315091;40
315092;44
315093;44
315094;33
315097;103
315098;98
315130;173
315131;179
315144;61
315147;61
315149;61
315150;61
315155;64
315162;61
315177;228
315180;112
315182;2
315215;257
315252;24
315271;42
315272;42
315273;106
315274;106
315277;4
315278;4
315279;4
315280;4
315281;4
315295;56
315296;56
315306;24
315309;24
315352;98
315425;88
315454;450
315456;452
315469;80
315514;103
315528;161
315529;68
315583;80
315584;88
315585;228
315588;128
315597;52
315599;50
315683;62
315687;62
315699;40
315705;40
315719;354
315720;131
315766;108
315767;108
315768;102
315771;40
315775;68
315781;68
315784;64
315788;64
315845;63
315852;12
315928;68
316031;161
316032;171
316061;89
316065;59
316072;59
316074;59
316084;47
316085;47
316136;150
316139;16
316140;20
316144;20
316146;38
316150;20
316151;18
316173;220
316174;150
316177;20
316178;20
316300;63
316301;63
316302;63
316313;141
316375;52
316378;52
316379;36
316381;8
316383;8
316386;24
316387;24
316388;24
316403;24
316416;40
316417;40
316422;40
316424;40
316425;44
316431;40
316432;40
316444;104
316462;12
316463;48
316484;12
316534;45
316535;45
316539;201
316555;52
316582;61
316586;61
316587;61
316635;87
316641;150
316643;136
316650;144
316662;152
316663;150
316666;209
316674;307
316686;186
316722;60
316724;204
316726;150
316728;60
316731;60
316733;60
316744;62
316770;82
316780;12
316785;62
316810;4
316811;3
316812;4
316813;4
316814;4
316815;4
316816;4
316817;4
316888;185
316946;280
316962;98
316965;98
316967;5
316972;103
317007;84
317014;40
317015;44
317017;44
317018;40
317020;44
317056;111
317094;60
317117;111
317122;60
317151;59
317171;4
317172;2
317173;2
317174;2
317175;2
317176;2
317183;52
317185;52
317186;52
317192;52
317193;52
317211;75
317253;34
317303;106
317398;75
317436;100
317443;103
317444;98
317447;274
317451;168
317463;183
317476;12
317487;12
317495;40
317542;98
317543;98
317547;98
317548;98
317549;98
317571;468
317572;468
317574;468
317578;576
317580;580
317581;568
317582;448
317583;490
317584;1030
317587;992
317588;448
317589;1016
317590;1066
317593;468
317595;154
317596;156
317597;356
317598;25
317599;283
317602;116
317605;63
317608;47
317609;12
317615;721
317616;240
317617;798
317629;39
317630;87
317633;87
317645;316
317646;644
317651;116
317652;88
317653;88
317654;499
317655;60
317656;60
317657;60
317659;148
317660;148
317661;148
317662;148
317663;316
317664;327
317665;327
317666;327
317667;327
317668;176
317669;240
317670;240
317671;240
317672;18
317673;20
317674;25
317676;6
317677;6
317678;6
317679;8
317684;74
317685;80
317686;33
317694;290
317704;116
317708;94
317709;94
317710;94
317711;94
317713;38
317714;42
317715;232
317716;232
317717;232
317718;232
317719;232
317720;232
317721;116
317722;118
317723;160
317724;38
317725;80
317731;169
317733;140
317734;140
317735;316
317736;120
317737;94
317738;186
317739;116
317740;116
317742;169
317743;174
317744;106
317745;111
317747;103
317748;103
317751;246
317752;100
317753;103
317754;85
317755;258
317756;74
317757;32
317758;92
317759;90
317760;33
317761;33
317762;33
317763;185
317764;44
317765;44
317766;56
317768;32
317769;32
317770;32
317771;60
317781;140
317783;87
317784;87
317785;95
317786;95
317797;496
317798;504
317799;92
317800;103
317801;100
317802;103
317803;533
317804;268
317806;174
317808;140
317809;92
317812;111
317814;246
317815;120
317816;112
317817;220
317818;92
317820;331
317821;106
317822;111
317823;106
317825;111
317826;94
317828;92
317829;92
317832;94
317833;94
317834;200
